,Phi[deg],Theta[deg],v,x,y,m,x1,y1
315,134,-89,-44.9272,0.39892502,-0.76195683,-0.999847695,-0.719230241,0.694552571
316,135,-89,-40.5437,0.856704673,-0.076003203,-0.999847695,-0.706999085,0.706999085
317,136,-89,-45.3378,0.526834,0.679827418,-0.999847695,-0.694552571,0.719230241
318,137,-89,-46.0205,-0.287405422,0.810627847,-0.999847695,-0.681894488,0.731242313
319,138,-89,-34.2645,-0.837405625,0.196140771,-0.999847695,-0.669028695,0.743031641
320,139,-89,-29.2052,-0.617498958,-0.598677225,-0.999847695,-0.655959108,0.754594634
321,140,-89,-26.3389,0.170133403,-0.843074141,-0.999847695,-0.64268971,0.765927771
322,141,-89,-24.6833,0.801345898,-0.31235258,-0.999847695,-0.629224543,0.777027598
323,142,-89,-23.785,0.69580467,0.505544503,-0.999847695,-0.615567707,0.787890736
324,143,-89,-23.3571,-0.049456163,0.858646301,-0.999847695,-0.601723364,0.798513874
325,144,-89,-23.2352,-0.749247228,0.422312651,-0.999847695,-0.58769573,0.808893777
326,145,-89,-23.4092,-0.760183847,-0.402293304,-0.999847695,-0.573489078,0.819027283
327,146,-89,-24.022,-0.072210943,-0.85703265,-0.999847695,-0.559107736,0.828911306
328,147,-89,-25.3297,0.682152369,-0.52382013,-0.999847695,-0.544556084,0.838542834
329,148,-89,-27.7204,0.809347938,0.290990201,-0.999847695,-0.529838555,0.847918934
330,149,-89,-31.9635,0.192432746,0.838265484,-0.999847695,-0.514959632,0.85703675
331,150,-89,-40.8376,-0.601404226,0.614843346,-0.999847695,-0.499923848,0.865893504
332,151,-89,-47.7278,-0.842312926,-0.173862928,-0.999847695,-0.484735781,0.874486498
333,152,-89,-38.8818,-0.308803006,-0.802720428,-0.999847695,-0.46940006,0.882813116
334,153,-89,-39.3265,0.508618973,-0.693560468,-0.999847695,-0.453921355,0.89087082
335,154,-89,-53.5108,0.858419014,0.053255788,-0.999847695,-0.438304381,0.898657156
336,155,-89,-37.5794,0.418992573,0.751108918,-0.999847695,-0.422553895,0.906169752
337,156,-89,-29.8633,-0.405653708,0.758395973,-0.999847695,-0.406674695,0.91340632
338,157,-89,-25.9107,-0.85734384,0.068417268,-0.999847695,-0.390671618,0.920364656
339,158,-89,-23.7897,-0.520796,-0.684463958,-0.999847695,-0.374549539,0.92704264
340,159,-89,-23.0053,0.294569281,-0.808052177,-0.999847695,-0.358313368,0.933438238
341,160,-89,-23.4817,0.839108923,-0.188720952,-0.999847695,-0.341968052,0.939549501
342,161,-89,-25.4947,0.612175691,0.604119447,-0.999847695,-0.325518569,0.945374569
343,162,-89,-30.2251,-0.177589048,0.841535212,-0.999847695,-0.30896993,0.950911666
344,163,-89,-49.9378,-0.804079236,0.305247384,-0.999847695,-0.292327175,0.956159106
345,164,-89,-31.7961,-0.691302682,-0.511683481,-0.999847695,-0.275595375,0.961115291
346,165,-89,-25.7418,0.057054369,-0.858174913,-0.999847695,-0.258779626,0.965778711
347,166,-89,-22.999,0.752955897,-0.415664288,-0.999847695,-0.24188505,0.970147946
348,167,-89,-21.8804,0.756593245,0.409006167,-0.999847695,-0.224916793,0.974221664
349,168,-89,-21.9897,0.064622253,0.857638238,-0.999847695,-0.207880025,0.977998624
350,169,-89,-23.3557,-0.68676214,0.517761668,-0.999847695,-0.190779934,0.981477677
351,170,-89,-26.5058,-0.806740589,-0.298142591,-0.999847695,-0.17362173,0.984657762
352,171,-89,-34.0138,-0.185005461,-0.839935928,-0.999847695,-0.156410639,0.987537911
353,172,-89,-38.977,0.606822835,-0.609496046,-0.999847695,-0.139151904,0.990117246
354,173,-89,-27.2646,0.840741015,0.18131169,-0.999847695,-0.121850782,0.992394982
355,174,-89,-22.6414,0.301685783,0.805422294,-0.999847695,-0.104512543,0.994370425
356,175,-89,-19.941,-0.514737967,0.689031355,-0.999847695,-0.087142469,0.996042973
357,176,-89,-18.2144,-0.857914003,-0.060851834,-0.999847695,-0.069745849,0.997412116
358,177,-89,-17.0998,-0.412327862,-0.754788127,-0.999847695,-0.052327985,0.998477439
359,178,-89,-16.4176,0.412350614,-0.754775698,-0.999847695,-0.034894181,0.999238615
360,179,-89,-16.0686,0.857915837,-0.060825972,-0.999847695,-0.017449748,0.999695414
361,180,-89,-16.0012,0.514717196,0.689046871,-0.999847695,-1.22E-16,0.999847695
362,0,-88,-16.3725,-0.035398303,0,-0.999390827,0,-0.999390827
363,1,-88,-16.597,-0.019125785,-0.029786645,-0.999390827,-0.017441775,-0.999238615
364,2,-88,-17.1063,0.014730892,-0.032187586,-0.999390827,-0.034878237,-0.998782025
365,3,-88,-17.9523,0.035044054,-0.004995409,-0.999390827,-0.052304075,-0.998021197
366,4,-88,-19.2341,0.023137875,0.026789524,-0.999390827,-0.06971398,-0.996956361
367,5,-88,-21.1309,-0.01004116,0.033944292,-0.999390827,-0.08710265,-0.995587843
368,6,-88,-24.0032,-0.033988398,0.009890834,-0.999390827,-0.104464787,-0.99391606
369,7,-88,-28.7959,-0.02668686,-0.023256211,-0.999390827,-0.121795104,-0.991941519
370,8,-88,-40.6223,0.005150454,-0.035021603,-0.999390827,-0.13908832,-0.989664824
371,9,-88,-35.9923,0.032252465,-0.014588295,-0.999390827,-0.156339169,-0.987086668
372,10,-88,-28.6436,0.029701708,0.019257424,-0.999390827,-0.173542396,-0.984207835
373,11,-88,-25.6798,-0.000156662,0.035397956,-0.999390827,-0.19069276,-0.981029203
374,12,-88,-24.5063,-0.029870998,0.018993771,-0.999390827,-0.207785037,-0.97755174
375,13,-88,-24.591,-0.032122076,-0.0148732,-0.999390827,-0.22481402,-0.973776505
376,14,-88,-25.9006,-0.004840265,-0.035065819,-0.999390827,-0.241774523,-0.969704648
377,15,-88,-28.8229,0.026891663,-0.023019086,-0.999390827,-0.25866138,-0.96533741
378,16,-88,-35.0171,0.03389952,0.010191289,-0.999390827,-0.275469445,-0.960676121
379,17,-88,-54.0496,0.009740315,0.034031839,-0.999390827,-0.2921936,-0.955722201
380,18,-88,-33.8705,-0.023374091,0.026583674,-0.999390827,-0.30882875,-0.950477158
381,19,-88,-29.1822,-0.034998465,-0.005305399,-0.999390827,-0.325369827,-0.944942591
382,20,-88,-27.1524,-0.014445412,-0.032316712,-0.999390827,-0.341811794,-0.939120185
383,21,-88,-26.5567,0.019388686,-0.02961619,-0.999390827,-0.358149641,-0.933011715
384,22,-88,-27.0837,0.035396916,0.000313321,-0.999390827,-0.374378393,-0.926619039
385,23,-88,-28.7778,0.018861385,0.029954766,-0.999390827,-0.390493106,-0.919944107
386,24,-88,-32.1077,-0.015015217,0.032055937,-0.999390827,-0.40648887,-0.91298895
387,25,-88,-38.9624,-0.035086897,0.004685027,-0.999390827,-0.422360814,-0.905755689
388,26,-88,-54.7622,-0.022899846,-0.026993275,-0.999390827,-0.438104103,-0.898246525
389,27,-88,-38.8628,0.010341218,-0.033854085,-0.999390827,-0.453713941,-0.890463747
390,28,-88,-37.2048,0.034074614,-0.009589605,-0.999390827,-0.469185573,-0.882409725
391,29,-88,-45.5472,0.026479967,0.023491513,-0.999390827,-0.484514287,-0.874086912
392,30,-88,-35.3053,-0.00546024,0.034974643,-0.999390827,-0.499695414,-0.865497845
393,31,-88,-25.2118,-0.032380327,0.014302247,-0.999390827,-0.514724328,-0.856645138
394,32,-88,-19.4414,-0.029530091,-0.019519569,-0.999390827,-0.529596452,-0.847531488
395,33,-88,-15.4801,0.000469974,-0.035395183,-0.999390827,-0.544307256,-0.838159672
396,34,-88,-12.6623,0.030037947,-0.018728629,-0.999390827,-0.558852258,-0.828532545
397,35,-88,-10.7175,0.03198917,0.01515694,-0.999390827,-0.573227029,-0.818653039
398,36,-88,-9.52224,0.004529697,0.035107288,-0.999390827,-0.587427189,-0.808524163
399,37,-88,-9.02982,-0.027094358,0.022780158,-0.999390827,-0.601448414,-0.798149003
400,38,-88,-9.2496,-0.033807986,-0.010490945,-0.999390827,-0.615286431,-0.787530719
401,39,-88,-10.2508,-0.009438707,-0.034116721,-0.999390827,-0.628937026,-0.776672545
402,40,-88,-12.1945,0.023608475,-0.026375741,-0.999390827,-0.642396041,-0.76557779
403,41,-88,-15.4362,0.034950135,0.005614973,-0.999390827,-0.655659376,-0.754249832
404,42,-88,-20.9193,0.014158801,0.032443307,-0.999390827,-0.66872299,-0.742692122
405,43,-88,-33.4201,-0.019650069,0.029443414,-0.999390827,-0.681582905,-0.730908181
406,44,-88,-32.0079,-0.035392756,-0.000626618,-0.999390827,-0.694235203,-0.718901598
407,45,-88,-27.6588,-0.018595507,-0.030120541,-0.999390827,-0.706676031,-0.706676031
408,46,-88,-32.0548,0.015298366,-0.031921777,-0.999390827,-0.718901598,-0.694235203
409,47,-88,-33.5139,0.035126991,-0.004374279,-0.999390827,-0.730908181,-0.681582905
410,48,-88,-21.0603,0.022660023,0.027194911,-0.999390827,-0.742692122,-0.66872299
411,49,-88,-15.6247,-0.010640466,0.033761225,-0.999390827,-0.754249832,-0.655659376
412,50,-88,-12.4309,-0.03415816,0.009287625,-0.999390827,-0.76557779,-0.642396041
413,51,-88,-10.5355,-0.026270999,-0.023724975,-0.999390827,-0.776672545,-0.628937026
414,52,-88,-9.58353,0.005769597,-0.034924942,-0.999390827,-0.787530719,-0.615286431
415,53,-88,-9.41374,0.032505652,-0.014015078,-0.999390827,-0.798149003,-0.601448414
416,54,-88,-9.95716,0.029356161,0.019780184,-0.999390827,-0.808524163,-0.587427189
417,55,-88,-11.2046,-0.00078325,0.035389636,-0.999390827,-0.818653039,-0.573227029
418,56,-88,-13.203,-0.030202544,0.01846202,-0.999390827,-0.828532545,-0.558852258
419,57,-88,-16.0758,-0.031853758,-0.015439492,-0.999390827,-0.838159672,-0.544307256
420,58,-88,-20.0936,-0.004218775,-0.035146007,-0.999390827,-0.847531488,-0.529596452
421,59,-88,-25.9218,0.027294931,-0.022539445,-0.999390827,-0.856645138,-0.514724328
422,60,-88,-36.0739,0.033713803,0.010789779,-0.999390827,-0.865497845,-0.499695414
423,61,-88,-46.3739,0.00913636,0.034198929,-0.999390827,-0.874086912,-0.484514287
424,62,-88,-38.0869,-0.02384101,0.026165742,-0.999390827,-0.882409725,-0.469185573
425,63,-88,-39.7947,-0.034899066,-0.005924108,-0.999390827,-0.890463747,-0.453713941
426,64,-88,-55.7343,-0.013871081,-0.03256736,-0.999390827,-0.898246525,-0.438104103
427,65,-88,-39.9608,0.019909912,-0.029268332,-0.999390827,-0.905755689,-0.422360814
428,66,-88,-33.1158,0.035385823,0.000939866,-0.999390827,-0.91298895,-0.40648887
429,67,-88,-29.7792,0.018328172,0.030283955,-0.999390827,-0.919944107,-0.390493106
430,68,-88,-28.0651,-0.015580316,0.031785116,-0.999390827,-0.926619039,-0.374378393
431,69,-88,-27.5098,-0.035164333,0.004063188,-0.999390827,-0.933011715,-0.358149641
432,70,-88,-28.0742,-0.022418425,-0.027394417,-0.999390827,-0.939120185,-0.341811794
433,71,-88,-30.0734,0.01093888,-0.033665721,-0.999390827,-0.944942591,-0.325369827
434,72,-88,-34.7341,0.034239029,-0.008984916,-0.999390827,-0.950477158,-0.30882875
435,73,-88,-54.8892,0.026059973,0.023956579,-0.999390827,-0.955722201,-0.2921936
436,74,-88,-35.8363,-0.006078502,0.034872506,-0.999390827,-0.960676121,-0.275469445
437,75,-88,-29.625,-0.03262843,0.013726812,-0.999390827,-0.96533741,-0.25866138
438,76,-88,-26.6881,-0.02917993,-0.02003925,-0.999390827,-0.969704648,-0.241774523
439,77,-88,-25.366,0.001096464,-0.035381317,-0.999390827,-0.973776505,-0.22481402
440,78,-88,-25.2706,0.030364774,-0.018193965,-0.999390827,-0.97755174,-0.207785037
441,79,-88,-26.4348,0.031715851,0.015720835,-0.999390827,-0.981029203,-0.19069276
442,80,-88,-29.3909,0.003907521,0.035181971,-0.999390827,-0.984207835,-0.173542396
443,81,-88,-36.7332,-0.027493366,0.022296966,-0.999390827,-0.987086668,-0.156339169
444,82,-88,-41.3585,-0.033616979,-0.011087767,-0.999390827,-0.989664824,-0.13908832
445,83,-88,-29.5291,-0.008833297,-0.034278458,-0.999390827,-0.991941519,-0.121795104
446,84,-88,-24.7356,0.024071678,-0.025953693,-0.999390827,-0.99391606,-0.104464787
447,85,-88,-21.8645,0.034845262,0.006232778,-0.999390827,-0.995587843,-0.08710265
448,86,-88,-19.9716,0.013582274,0.032688862,-0.999390827,-0.996956361,-0.06971398
449,87,-88,-18.6965,-0.020168195,0.029090957,-0.999390827,-0.998021197,-0.052304075
450,88,-88,-17.86,-0.035376118,-0.00125304,-0.999390827,-0.998782025,-0.034878237
451,89,-88,-17.3635,-0.018059401,-0.030444997,-0.999390827,-0.999238615,-0.017441775
452,90,-88,-17.1552,0.015861046,-0.031645965,-0.999390827,-0.999390827,-6.12E-17
453,91,-88,-17.2182,0.03519892,-0.003751778,-0.999390827,-0.999238615,0.017441775
454,92,-88,-17.5683,0.02217507,0.027591776,-0.999390827,-0.998782025,0.034878237
455,93,-88,-18.2559,-0.011236437,0.033567578,-0.999390827,-0.998021197,0.052304075
456,94,-88,-19.3787,-0.034317216,0.008681504,-0.999390827,-0.996956361,0.06971398
457,95,-88,-21.1148,-0.025846905,-0.024186305,-0.999390827,-0.995587843,0.08710265
458,96,-88,-23.8235,0.006386932,-0.034817337,-0.999390827,-0.99391606,0.104464787
459,97,-88,-28.4483,0.032748653,-0.01343747,-0.999390827,-0.991941519,0.121795104
460,98,-88,-40.1018,0.029001413,0.020296745,-0.999390827,-0.989664824,0.13908832
461,99,-88,-35.2929,-0.001409592,0.035370226,-0.999390827,-0.987086668,0.156339169
462,100,-88,-27.7589,-0.030524624,0.017924484,-0.999390827,-0.984207835,0.173542396
463,101,-88,-24.6031,-0.031575458,-0.016000946,-0.999390827,-0.981029203,0.19069276
464,102,-88,-23.2316,-0.003595961,-0.03521518,-0.999390827,-0.97755174,0.207785037
465,103,-88,-23.1134,0.027689646,-0.02205274,-0.999390827,-0.973776505,0.22481402
466,104,-88,-24.2175,0.03351752,0.011384887,-0.999390827,-0.969704648,0.241774523
467,105,-88,-26.9356,0.008529541,0.034355302,-0.999390827,-0.96533741,0.25866138
468,106,-88,-32.9329,-0.024300459,0.02573961,-0.999390827,-0.960676121,0.275469445
469,107,-88,-51.7852,-0.034788729,-0.00654096,-0.999390827,-0.955722201,0.2921936
470,108,-88,-31.4557,-0.013292402,-0.032807802,-0.999390827,-0.950477158,0.30882875
471,109,-88,-26.6649,0.020424898,-0.028911302,-0.999390827,-0.944942591,0.325369827
472,110,-88,-24.6044,0.035363641,0.001566116,-0.999390827,-0.939120185,0.341811794
473,111,-88,-24.0782,0.017789216,0.030603654,-0.999390827,-0.933011715,0.358149641
474,112,-88,-24.8054,-0.016140532,0.031504334,-0.999390827,-0.926619039,0.374378393
475,113,-88,-26.8576,-0.03523075,0.003440075,-0.999390827,-0.919944107,0.390493106
476,114,-88,-30.7207,-0.021929978,-0.027786973,-0.999390827,-0.91298895,0.40648887
477,115,-88,-38.286,0.011533114,-0.033466806,-0.999390827,-0.905755689,0.422360814
478,116,-88,-54.96,0.034392714,-0.008377412,-0.999390827,-0.898246525,0.438104103
479,117,-88,-40.0715,0.025631812,0.024414137,-0.999390827,-0.890463747,0.453713941
480,118,-88,-39.5274,-0.00669486,0.03475944,-0.999390827,-0.882409725,0.469185573
481,119,-88,-49.0503,-0.032866309,0.013147075,-0.999390827,-0.874086912,0.484514287
482,120,-88,-40.019,-0.028820624,-0.02055265,-0.999390827,-0.865497845,0.499695414
483,121,-88,-31.13,0.001722609,-0.035356364,-0.999390827,-0.856645138,0.514724328
484,122,-88,-26.5205,0.030682084,-0.017653599,-0.999390827,-0.847531488,0.529596452
485,123,-88,-23.6385,0.031432592,0.016279803,-0.999390827,-0.838159672,0.544307256
486,124,-88,-21.7819,0.00328412,0.035245629,-0.999390827,-0.828532545,0.558852258
487,125,-88,-20.6508,-0.027883757,0.021806787,-0.999390827,-0.818653039,0.573227029
488,126,-88,-20.1058,-0.033415436,-0.011681115,-0.999390827,-0.808524163,0.587427189
489,127,-88,-20.1026,-0.008225118,-0.034429454,-0.999390827,-0.798149003,0.601448414
490,128,-88,-20.6698,0.024527336,-0.025523511,-0.999390827,-0.787530719,0.615286431
491,129,-88,-21.9073,0.03472947,0.00684863,-0.999390827,-0.776672545,0.628937026
492,130,-88,-24.0109,0.01300149,0.032924172,-0.999390827,-0.76557779,0.642396041
493,131,-88,-27.3687,-0.020680001,0.028729382,-0.999390827,-0.754249832,0.655659376
494,132,-88,-32.9516,-0.035348394,-0.001879069,-0.999390827,-0.742692122,0.66872299
495,133,-88,-45.5575,-0.017517637,-0.030759913,-0.999390827,-0.730908181,0.681582905
496,134,-88,-44.2721,0.016418755,-0.031360235,-0.999390827,-0.718901598,0.694235203
497,135,-88,-40.0832,0.035259819,-0.003128102,-0.999390827,-0.706676031,0.706676031
498,136,-88,-44.6805,0.021683168,0.027979994,-0.999390827,-0.694235203,0.718901598
499,137,-88,-46.3846,-0.011828887,0.033363412,-0.999390827,-0.681582905,0.730908181
500,138,-88,-34.2155,-0.034465518,0.008072663,-0.999390827,-0.66872299,0.742692122
501,139,-88,-29.088,-0.025414711,-0.024640055,-0.999390827,-0.655659376,0.754249832
502,140,-88,-26.1902,0.007002265,-0.03469882,-0.999390827,-0.642396041,0.76557779
503,141,-88,-24.5125,0.03298139,-0.01285565,-0.999390827,-0.628937026,0.776672545
504,142,-88,-23.5953,0.028637578,0.020806946,-0.999390827,-0.615286431,0.787530719
505,143,-88,-23.1512,-0.002035492,0.035339731,-0.999390827,-0.601448414,0.798149003
506,144,-88,-23.0165,-0.030837139,0.017381331,-0.999390827,-0.587427189,0.808524163
507,145,-88,-23.1806,-0.031287263,-0.016557385,-0.999390827,-0.573227029,0.818653039
508,146,-88,-23.7829,-0.002972022,-0.035273317,-0.999390827,-0.558852258,0.828532545
509,147,-88,-25.0735,0.028075683,-0.021559125,-0.999390827,-0.544307256,0.838159672
510,148,-88,-27.4298,0.033310734,0.011976428,-0.999390827,-0.529596452,0.847531488
511,149,-88,-31.5893,0.00792005,0.034500908,-0.999390827,-0.514724328,0.856645138
512,150,-88,-40.11,-0.024752292,0.025305412,-0.999390827,-0.499695414,0.865497845
513,151,-88,-48.8465,-0.03466749,-0.007155763,-0.999390827,-0.484514287,0.874086912
514,152,-88,-39.0898,-0.012709558,-0.033037962,-0.999390827,-0.469185573,0.882409725
515,153,-88,-39.4482,0.020933483,-0.028545212,-0.999390827,-0.453713941,0.890463747
516,154,-88,-54.1883,0.035330377,0.002191875,-0.999390827,-0.438104103,0.898246525
517,155,-88,-37.3944,0.017244685,0.030913762,-0.999390827,-0.422360814,0.905755689
518,156,-88,-29.7309,-0.016695691,0.031213679,-0.999390827,-0.40648887,0.91298895
519,157,-88,-25.7866,-0.035286125,0.002815883,-0.999390827,-0.390493106,0.919944107
520,158,-88,-23.6664,-0.021434659,-0.028170822,-0.999390827,-0.374378393,0.926619039
521,159,-88,-22.8814,0.012123734,-0.033257404,-0.999390827,-0.358149641,0.933011715
522,160,-88,-23.3581,0.034535622,-0.007767282,-0.999390827,-0.341811794,0.939120185
523,161,-88,-25.376,0.025195618,0.024864043,-0.999390827,-0.325369827,0.944942591
524,162,-88,-30.1298,-0.00730912,0.034635482,-0.999390827,-0.30882875,0.950477158
525,163,-88,-50.4274,-0.033093888,0.012563218,-0.999390827,-0.2921936,0.955722201
526,164,-88,-31.5475,-0.028452287,-0.021059611,-0.999390827,-0.275469445,0.960676121
527,165,-88,-25.5264,0.002348215,-0.03532033,-0.999390827,-0.25866138,0.96533741
528,166,-88,-22.7882,0.030989779,-0.017107701,-0.999390827,-0.241774523,0.969704648
529,167,-88,-21.6672,0.031139483,0.016833669,-0.999390827,-0.22481402,0.973776505
530,168,-88,-21.7715,0.00265969,0.035298242,-0.999390827,-0.207785037,0.97755174
531,169,-88,-23.1317,-0.02826541,0.021309774,-0.999390827,-0.19069276,0.981029203
532,170,-88,-26.2786,-0.033203422,-0.012270802,-0.999390827,-0.173542396,0.984207835
533,171,-88,-33.8058,-0.007614361,-0.034569659,-0.999390827,-0.156339169,0.987086668
534,172,-88,-38.6096,0.024975308,-0.025085331,-0.999390827,-0.13908832,0.989664824
535,173,-88,-26.9523,0.034602795,0.007462335,-0.999390827,-0.121795104,0.991941519
536,174,-88,-22.3246,0.012416631,0.033149164,-0.999390827,-0.104464787,0.99391606
537,175,-88,-19.6135,-0.021185326,0.028358805,-0.999390827,-0.08710265,0.995587843
538,176,-88,-17.8748,-0.035309592,-0.002504509,-0.999390827,-0.06971398,0.996956361
539,177,-88,-16.749,-0.016970382,-0.031065189,-0.999390827,-0.052304075,0.998021197
540,178,-88,-16.0575,0.016971319,-0.031064677,-0.999390827,-0.034878237,0.998782025
541,179,-88,-15.7022,0.035309667,-0.002503445,-0.999390827,-0.017441775,0.999238615
542,180,-88,-15.6322,0.021184471,0.028359444,-0.999390827,-1.22E-16,0.999390827
543,0,-87,-15.8665,0.821817837,0,-0.998629535,0,-0.998629535
544,1,-87,-16.094,0.444030072,0.691535864,-0.998629535,-0.017428489,-0.998477439
545,2,-87,-16.6121,-0.341996893,0.747276844,-0.998629535,-0.034851668,-0.998021197
546,3,-87,-17.4716,-0.813593492,0.11597494,-0.998629535,-0.052264232,-0.997260948
547,4,-87,-18.77,-0.537175986,-0.621953789,-0.998629535,-0.069660875,-0.996196923
548,5,-87,-20.6845,0.233118644,-0.788061073,-0.998629535,-0.087036299,-0.994829448
549,6,-87,-23.5726,0.789085068,-0.22962864,-0.998629535,-0.104385211,-0.993158938
550,7,-87,-28.3707,0.61957032,0.539923305,-0.998629535,-0.121702326,-0.991185902
551,8,-87,-40.1054,-0.119574523,0.813072254,-0.998629535,-0.138982369,-0.988910941
552,9,-87,-35.738,-0.748783101,0.338686322,-0.998629535,-0.156220077,-0.986334748
553,10,-87,-28.3551,-0.689563949,-0.447086252,-0.998629535,-0.173410199,-0.983458108
554,11,-87,-25.3951,0.003637118,-0.821809788,-0.998629535,-0.190547498,-0.980281898
555,12,-87,-24.2298,0.693494235,-0.440965195,-0.998629535,-0.207626755,-0.976807083
556,13,-87,-24.3218,0.745755951,0.345300765,-0.998629535,-0.224642767,-0.973034724
557,14,-87,-25.6344,0.112373085,0.814098794,-0.998629535,-0.24159035,-0.96896597
558,15,-87,-28.5485,-0.624325077,0.534418146,-0.998629535,-0.258464343,-0.964602059
559,16,-87,-34.6879,-0.787021642,-0.236604081,-0.998629535,-0.275259604,-0.95994432
560,17,-87,-55.0737,-0.226134139,-0.790093607,-0.998629535,-0.291971019,-0.954994174
561,18,-87,-33.7967,0.542660049,-0.617174714,-0.998629535,-0.308593497,-0.949753126
562,19,-87,-29.0689,0.81253509,0.123171764,-0.998629535,-0.325121975,-0.944222775
563,20,-87,-27.0319,0.335369117,0.750274691,-0.998629535,-0.341551417,-0.938404805
564,21,-87,-26.4372,-0.450133676,0.687578527,-0.998629535,-0.357876819,-0.932300987
565,22,-87,-26.9678,-0.821785643,-0.007274164,-0.998629535,-0.374093208,-0.925913181
